geographic_unit_full_name,geographic_unit_name,unit_type,fnid,classification_scale,is_allowing_for_assistance,projection_start,projection_end,value,description,dataseries_name,reporting_date,year,month,quarter,month_sin,month_cos,quarter_sin,quarter_cos,lag_1,lag_2,lag_3,lag_6,rolling_mean_3,rolling_mean_6,rolling_std_3,rolling_std_6,rolling_min_3,rolling_min_6,rolling_max_3,rolling_max_6,difference,pct_change,expanding_mean
"Tana Riverine Zone, Garsen Central, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030114,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Tana Riverine Zone, Garsen Central, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3386454183266934
"Tana Riverine Zone, Garsen North, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030214,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Tana Riverine Zone, Garsen North, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3412698412698414
"Tana Riverine Zone, Garsen South, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030314,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Tana Riverine Zone, Garsen South, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.343873517786561
"Tana Riverine Zone, Kinakomba, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020314,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Tana Riverine Zone, Kinakomba, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3464566929133857
"Tana Riverine Zone, Kinna, Isiolo South, Isiolo, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C311020214,IPC 3.1,True,2022-10-01,2022-10-31,3.0,Crisis,"Tana Riverine Zone, Kinna, Isiolo South, Isiolo, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3490196078431373
"Tana Riverine Zone, Kipini West, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C323010614,IPC 3.1,False,2022-10-01,2022-10-31,4.0,Emergency,"Tana Riverine Zone, Kipini West, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3515625
"Tana Riverine Zone, Madogo, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010414,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Tana Riverine Zone, Madogo, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,4.0,3.0,3.0,3.0,3.3333333333333335,3.1666666666666665,0.5773502691896257,0.408248290463863,3.0,3.0,4.0,4.0,1.0,33.33333333333333,2.357976653696498
"Tana Riverine Zone, Mikinduni, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020414,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Tana Riverine Zone, Mikinduni, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,4.0,3.0,3.0,3.3333333333333335,3.1666666666666665,0.5773502691896257,0.408248290463863,3.0,3.0,4.0,4.0,-1.0,-25.0,2.36046511627907
"Tana Riverine Zone, Sala, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010514,IPC 3.1,False,2022-10-01,2022-10-31,3.0,Crisis,"Tana Riverine Zone, Sala, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,4.0,3.0,3.3333333333333335,3.1666666666666665,0.5773502691896257,0.408248290463863,3.0,3.0,4.0,4.0,0.0,0.0,2.362934362934363
"Tana Riverine Zone, Bungale, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010114,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Bungale, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.1666666666666665,0.0,0.408248290463863,3.0,3.0,3.0,4.0,0.0,0.0,2.3653846153846154
"Tana Riverine Zone, Chewani, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020114,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Chewani, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.1666666666666665,0.0,0.408248290463863,3.0,3.0,3.0,4.0,0.0,0.0,2.367816091954023
"Tana Riverine Zone, Chewele, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010214,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Chewele, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,4.0,3.0,3.1666666666666665,0.0,0.408248290463863,3.0,3.0,3.0,4.0,0.0,0.0,2.3702290076335877
"Tana Riverine Zone, Garba Tulla, Isiolo South, Isiolo, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C311020114,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Garba Tulla, Isiolo South, Isiolo, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3726235741444865
"Tana Riverine Zone, Garsen Central, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030114,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Garsen Central, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.375
"Tana Riverine Zone, Garsen North, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030214,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Garsen North, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3773584905660377
"Tana Riverine Zone, Garsen South, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030314,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Garsen South, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3796992481203008
"Tana Riverine Zone, Kinakomba, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020314,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Kinakomba, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3820224719101124
"Tana Riverine Zone, Kinna, Isiolo South, Isiolo, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C311020214,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Kinna, Isiolo South, Isiolo, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3843283582089554
"Tana Riverine Zone, Kipini West, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C323010614,IPC 3.1,True,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Kipini West, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.386617100371747
"Tana Riverine Zone, Madogo, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010414,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Madogo, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.388888888888889
"Tana Riverine Zone, Mikinduni, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020414,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Mikinduni, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3911439114391144
"Tana Riverine Zone, Sala, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010514,IPC 3.1,False,2023-02-01,2023-02-28,3.0,Crisis,"Tana Riverine Zone, Sala, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3933823529411766
"Tana Riverine Zone, Bungale, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010114,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Bungale, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.3956043956043955
"Tana Riverine Zone, Chewani, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020114,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Chewani, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.397810218978102
"Tana Riverine Zone, Chewele, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010214,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Chewele, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4
"Tana Riverine Zone, Garba Tulla, Isiolo South, Isiolo, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C311020114,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Garba Tulla, Isiolo South, Isiolo, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.402173913043478
"Tana Riverine Zone, Garsen Central, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030114,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Garsen Central, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.404332129963899
"Tana Riverine Zone, Garsen North, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030214,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Garsen North, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.406474820143885
"Tana Riverine Zone, Garsen South, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030314,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Garsen South, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4086021505376345
"Tana Riverine Zone, Kinakomba, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020314,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Kinakomba, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4107142857142856
"Tana Riverine Zone, Kinna, Isiolo South, Isiolo, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C311020214,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Kinna, Isiolo South, Isiolo, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.412811387900356
"Tana Riverine Zone, Kipini West, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C323010614,IPC 3.1,True,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Kipini West, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4148936170212765
"Tana Riverine Zone, Madogo, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010414,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Madogo, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4169611307420493
"Tana Riverine Zone, Mikinduni, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020414,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Mikinduni, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4190140845070425
"Tana Riverine Zone, Sala, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010514,IPC 3.1,False,2023-06-01,2023-06-30,3.0,Crisis,"Tana Riverine Zone, Sala, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4210526315789473
"Tana Riverine Zone, Bungale, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010114,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Bungale, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.423076923076923
"Tana Riverine Zone, Chewani, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020114,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Chewani, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4250871080139373
"Tana Riverine Zone, Chewele, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010214,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Chewele, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4270833333333335
"Tana Riverine Zone, Garba Tulla, Isiolo South, Isiolo, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C311020114,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Garba Tulla, Isiolo South, Isiolo, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4290657439446366
"Tana Riverine Zone, Garsen Central, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030114,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Garsen Central, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4310344827586206
"Tana Riverine Zone, Garsen North, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030214,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Garsen North, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4329896907216493
"Tana Riverine Zone, Garsen South, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304030314,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Garsen South, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.434931506849315
"Tana Riverine Zone, Kinakomba, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020314,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Kinakomba, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4368600682593855
"Tana Riverine Zone, Kinna, Isiolo South, Isiolo, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C311020214,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Kinna, Isiolo South, Isiolo, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.438775510204082
"Tana Riverine Zone, Kipini West, Garsen, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C323010614,IPC 3.1,True,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Kipini West, Garsen, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.440677966101695
"Tana Riverine Zone, Madogo, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010414,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Madogo, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4425675675675675
"Tana Riverine Zone, Mikinduni, Galole, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304020414,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Mikinduni, Galole, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.4444444444444446
"Tana Riverine Zone, Sala, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010514,IPC 3.1,False,2023-10-01,2023-10-31,3.0,Crisis,"Tana Riverine Zone, Sala, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.446308724832215
"Tana Riverine Zone, Bungale, Bura, Tana River, Kenya",Tana Riverine Zone,fsc_admin_lhz,KE2016C304010114,IPC 3.1,False,2024-02-01,2024-02-29,2.0,Stressed,"Tana Riverine Zone, Bungale, Bura, Tana River, Kenya (From 01/01/2016): IPC 3.1: Current Situation: Not allowing for assistance",2024-02-01,2024,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.448160535117057
