location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,186.454,243.03688,77.18771,489,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,7.1247444,21.706135,45.400597,489,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,19.382412,66.317726,34.18843,489,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,163.80981,244.48535,67.663216,489,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,20.881392,21.059168,99.317795,489,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,34.063396,66.7229,54.46433,489,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,169.90593,233.57327,73.31329,489,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,38.21677,28.277164,129.86916,489,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,66.22291,71.042465,93.66202,489,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,192.5276,231.3895,83.56023,489,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,124.74847,16.039604,616.6869,489,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,183.84662,65.37594,268.33975,489,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,308.409,216.75972,141.32819,489,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,174.36197,32.838448,474.02045,489,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,337.3272,77.15521,416.68347,489,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,475.8139,224.38521,209.60982,489,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,108.15133,30.236538,321.11932,489,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,407.26178,79.114586,490.11926,489,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,563.1636,227.86107,243.99252,489,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,64.06544,44.74649,138.8348,489,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,346.57874,107.82147,311.62396,489,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,549.8078,239.51514,226.9012,489,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,19.163599,59.55044,37.433666,489,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,191.38037,134.53346,140.7407,489,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,562.77094,278.4116,200.33441,489,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,23.88548,48.25944,54.235416,489,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,107.11452,152.55638,71.15835,489,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,580.5992,302.71344,190.30667,489,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,72.35174,55.77212,127.28162,489,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,115.40082,163.582,71.41973,489,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,645.8262,336.77942,190.42287,489,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,30.977505,41.461555,77.435,489,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,127.21472,145.49312,87.85433,489,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,655.9223,357.1818,182.48358,489,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,29.25767,36.115883,83.319786,489,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,132.58691,133.34956,99.44875,489,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,646.9632,365.0205,176.1965,489,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,21.795502,26.723585,84.46555,489,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,82.03068,104.301025,79.62476,489,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,544.01025,375.7045,144.20903,489,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,11.302658,23.728699,56.74694,489,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,62.355827,86.56817,73.55812,489,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,380.95093,366.59476,103.863396,489,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,dekad,7.2944784,17.499182,54.644115,489,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,1-month,40.39264,67.95146,62.223072,489,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE033,Narok,KE033182,Narok West,2,,51388,3-month,280.0941,353.8574,79.444954,489,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,4.6043797,7.1390266,79.11985,685,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,15.097811,19.469099,82.135475,685,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,189.54306,143.40721,131.08734,685,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,5.491971,7.1987348,86.00868,685,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,14.903649,20.16871,79.080925,685,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,111.86132,113.89728,98.287636,685,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,2.9036496,8.457859,58.728874,685,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,13.0,22.79562,64.7584,685,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,80.763504,82.81879,97.65963,685,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,9.791241,8.444963,110.013245,685,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,18.186861,24.101557,79.675674,685,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,51.1416,72.74331,72.21406,685,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,14.753284,8.158588,150.11705,685,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,27.448174,25.06141,107.93962,685,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,60.010216,69.77163,86.94503,685,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,7.7357664,10.162871,83.99311,685,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,32.280293,26.766424,117.357544,685,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,59.839417,69.386665,87.165375,685,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,2.9664233,2.8190753,101.88446,685,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,25.455475,21.140535,116.5067,685,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,58.74015,64.71119,91.4346,685,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,3.9474452,1.8983455,129.70421,685,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,14.649634,14.880292,98.839775,685,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,57.001457,60.110413,95.225105,685,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,2.919708,3.277129,95.68182,685,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,9.833576,7.9945498,114.15229,685,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,55.11387,57.556595,96.09518,685,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,21.394161,13.552019,142.2711,685,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,28.261314,18.727493,140.18048,685,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,71.903656,63.969585,111.50372,685,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,12.385402,18.285208,74.662865,685,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,36.699272,35.114357,103.95099,685,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,78.79708,75.05606,104.673004,685,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,39.575184,24.799952,149.58139,685,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,73.35475,56.637177,127.12256,685,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,115.46861,91.39815,124.96984,685,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,15.982482,32.275135,56.29083,685,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,67.94307,75.36029,90.77004,685,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,121.65985,115.22832,105.349434,685,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,13.080292,30.721558,50.614513,685,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,68.637955,87.796646,79.35411,685,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,119.98686,137.79129,87.53116,685,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,9.672993,27.234064,45.52015,685,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,38.735767,90.23076,45.926094,685,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,121.92409,154.86249,79.39579,685,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,10.243795,19.693138,61.732918,685,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,32.997078,77.64876,45.974167,685,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,129.20146,171.73654,75.93306,685,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,19.859854,18.464087,105.94853,685,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,39.77664,65.39129,63.611053,685,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,145.11388,188.30229,77.65758,685,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,16.811678,16.741995,100.320496,685,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,46.91533,54.89922,86.67113,685,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,159.00584,201.76715,79.3191,685,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,1.5912409,6.5562043,57.03638,685,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,38.26277,41.184185,93.67443,685,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,139.20293,193.35255,72.70031,685,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,1.5474453,5.619221,61.65655,685,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,19.950365,30.044672,71.19589,685,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,128.36496,180.91855,71.733,685,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,2.321168,5.9550853,66.82894,685,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,5.459854,18.13051,45.221024,685,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,91.11095,161.7015,57.65452,685,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,5.3883214,4.384866,110.69226,685,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,9.256935,15.959173,68.022415,685,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,80.516785,133.78783,61.61692,685,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,7.353285,6.295669,109.36302,685,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,15.062775,16.63562,92.73029,685,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,74.78978,109.12866,69.91213,685,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,61.147446,6.590949,570.6819,685,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,73.88905,17.271484,354.2155,685,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,126.26424,88.6055,140.23134,685,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,57.38832,16.233381,293.82187,685,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,125.88905,29.12,383.61386,685,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,173.40875,86.26336,195.48782,685,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,46.494892,19.485645,210.30646,685,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,165.03065,42.309975,359.39706,685,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,200.0438,88.990265,218.15428,685,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,47.962044,25.589294,173.13914,685,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,1-month,151.84525,61.308323,236.53932,685,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,3-month,231.19415,96.71031,232.22241,685,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE025,Samburu,KE025135,Samburu East,2,,51389,dekad,9.671533,38.009686,34.11216,685,final,2026-04-01,2026-04-10
